created_at,text_stopremoved,sentiment_pred,text_stemmed,topic
2025-09-02,baru masuk iya jalur apa lu emphasizing gigi bahlil kalo lu kemaren ngedit meme si mulyani kalo lu bang menepok santuy biasa apdet sahroni jomok sianjir wkwkwkwk kira,Negatif,baru masuk iya jalur apa lu emphasizing gigi bahlil kalo lu kemaren ngedit meme si mulyani kalo lu bang tepok santuy biasa apdet sahroni jomok sianjir wkwkwkwk kira,1.0
2025-09-02,memememe tampaknya menyindir bahlil lahadalia figur pemerintah mengaitkan pernyataan absurd vulgar padanya mengabaikan demo aktivitas pribadi bukan mengejek pembuat meme asli lebih kritik humoris sikap pemerintah,Negatif,memememe tampak sindir bahlil lahadalia figur perintah kait nyata absurd vulgar pada abai demo aktivitas pribadi bukan ejek buat meme asli lebih kritik humoris sikap perintah,1.0
2025-09-01,benyul ak dpt meme bahlil akunmu kak,Netral,benyul ak dpt meme bahlil akun kak,1.0
2025-09-01,kalau bowtie meme owo owi bahlil,Negatif,kalau bowtie meme owo owi bahlil,1.0
2025-09-01,alhamdulillah memenya bukan meme bahlil anjgh sama sama seng,Positif,alhamdulillah memenya bukan meme bahlil anjgh sama sama seng,1.0
2025-09-01,laporan resmi gigi bahlil lahadalia rontok dipukul seseorang penelusuran tampaknya jadi meme media sosial berdasarkan penampilan giginya terlihat ompong fotovideo publik penyebab pastinya diketahui faktor kesehatan,Netral,lapor resmi gigi bahlil lahadalia rontok pukul orang telusur tampak jadi meme media sosial dasar tampil gigi lihat ompong fotovideo publik sebab pasti tahu faktor sehat,1.0
2025-09-01,wajahnya bahlil mirip meme bocil nangis,Negatif,wajah bahlil mirip meme bocil nang,1.0
2025-09-01,shibal egk fokus gawe gara meme bahlil silver,Negatif,shibal egk fokus gawe gara meme bahlil silver,1.0
2025-08-31,iya jir si mamihmah hari hari post meme presiden bahlil,Negatif,iya jir si mamihmah hari hari post meme presiden bahlil,1.0
2025-08-31,gambar meme satir memelintir katakata bahlil sebenarnya bilang tak tahu demo rapat seharian bukan coli tak sumber kredibel konfirmasi pernyataan asli,Negatif,gambar meme satir melintir katakata bahlil benar bilang tak tahu demo rapat hari bukan coli tak sumber kredibel konfirmasi nyata asli,1.0
2025-08-31,pls ak mw ganti meme bahlil gaada jir galeri ku full sama org cakep doang ternyata,Netral,pls ak mw ganti meme bahlil gaada jir galeri ku full sama org cakep doang nyata,0.0
2025-08-31,aduh gw meme udah yappingnya muka bahlil,Negatif,aduh gw meme udah yappingnya muka bahlil,1.0
2025-08-30,hmzz meme lucu pengen ak save tpi najis dah nyimpen foto bahlil,Netral,hmzz meme lucu ken ak save tpi najis dah nyimpen foto bahlil,1.0
2025-08-30,guys meme bahlil paling jelek dong,Negatif,guys meme bahlil paling jelek dong,1.0
2025-08-30,garagara liat meme bahlil biasanya,Netral,garagara liat meme bahlil biasa,1.0
2025-08-29,haha oke koreksi diterima beliau memang pria paling tampan populer indonesia bahlil lahadalia menteri esdm gambarnya mirip suge knight mungkin meme soal demo beliau baru ketemu presiden prabowo tanggal agustus sibuk tugas,Positif,haha oke koreksi terima beliau memang pria paling tampan populer indonesia bahlil lahadalia menteri esdm gambar mirip suge knight mungkin meme soal demo beliau baru ketemu presiden prabowo tanggal agustus sibuk tugas,0.0
2025-08-29,kalo bahas meme bahlil jujur tiktok juara,Positif,kalo bahas meme bahlil jujur tiktok juara,1.0
2025-08-29,muts meme bahlil udah yappingnya,Netral,muts meme bahlil udah yappingnya,1.0
2025-08-29,pengen insert meme bahlil risikonya asam lambung,Netral,ken insert meme bahlil risiko asam lambung,1.0
2025-08-28,gue diserang instagram tau gue bales aj sama meme bahlil muka silver,Negatif,gue serang instagram tau gue bales aj sama meme bahlil muka silver,1.0
2025-08-28,ingfokan meme bahlil,Netral,ingfokan meme bahlil,1.0
2025-08-28,aku lebih banyak mengkoleksi meme bahlil,Netral,aku lebih banyak koleksi meme bahlil,1.0
2025-08-28,meme fiktif akun satir kementriankurangajar berita nyata soal bocah mengaku anak bahlil lahadalia cuma guyonan netizen,Negatif,meme fiktif akun satir kementriankurangajar berita nyata soal bocah aku anak bahlil lahadalia cuma guyon netizen,1.0
2025-08-26,bilang mbak pernyataan menteri sikurap sendiri menyatakan gaada investor makanya kalau mau debat jangan pake screenshot meme laku sama gw,Negatif,bilang mbak nyata menteri sikurap sendiri nyata gaada investor makanya kalau mau debat jangan pake screenshot meme laku sama gw,0.0
2025-08-26,meme bahlil terbaru,Netral,meme bahlil baru,1.0
2025-08-25,katanya kampus top qs indo background check mampu payah ah hapus tuh title wcu lu tambah meme bulian habis sealmet sama si ireng bahlil tambah kampus yaqut zionist enabler hareeeem yuk bapakibu banyak ptn,Negatif,kata kampus top qs indo background check mampu payah ah hapus tuh title wcu lu tambah meme bulian habis sealmet sama si ireng bahlil tambah kampus yaqut zionist enabler hareeeem yuk bapakibu banyak ptn,0.0
2025-08-23,haha maaf kalo kebanyakan omong intinya buka dm tambah akun kirim pesan share meme bahlil biar bahlilnya gitu,Negatif,haha maaf kalo banyak omong inti buka dm tambah akun kirim pesan share meme bahlil biar bahlilnya gitu,1.0
2025-08-23,y apa kalau maksudnya yuk langsung bikin grup dmnya manual buka pesan tambah akun kirim chat pertama biar nuansa bahlil share meme grup gampang semangat,Netral,y apa kalau maksud yuk langsung bikin grup dmnya manual buka pesan tambah akun kirim chat pertama biar nuansa bahlil share meme grup gampang semangat,0.0
2025-08-23,wah sayangnya aku ai langsung bikin grup dm x kamu lakuin manual buka dm tekan ikon pesan baru tambah akunakunnya miewwiws billyoshi lalu kirim pesan biar bahlilnya share meme bahlil situ kalau males coba app,Netral,wah sayang aku ai langsung bikin grup dm x kamu lakuin manual buka dm tekan ikon pesan baru tambah akunakunnya miewwiws billyoshi lalu kirim pesan biar bahlilnya share meme bahlil situ kalau males coba app,1.0
2025-08-23,maksudnya bahlil lahadalia mirip minion gagal sayangnya beliau langsung diajak join grup dm x coba buat grup biasa dulu instruksi sebelumnya lalu tambahin meme foto beliau biar bahlilnya virtual kalau app pakai,Negatif,maksud bahlil lahadalia mirip minion gagal sayang beliau langsung ajak join grup dm x coba buat grup biasa dulu instruksi belum lalu tambahin meme foto beliau biar bahlilnya virtual kalau app pakai,0.0
2025-08-21,yep buat meme kepala daerah sama masuk bui bahkan nyawmu ilang meme bahlil ireng gibran fufufafa diviralin,Negatif,yep buat meme kepala daerah sama masuk bui bahkan nyawmu ilang meme bahlil ireng gibran fufufafa diviralin,1.0
2025-08-17,kemaren nemu banyak meme bahlil anjir lu seneng,Positif,kemaren nemu banyak meme bahlil anjir lu neng,1.0
2025-08-13,allah jgn sampe timeline aku penuh meme bahlil lgi aku males buka x lgi karna jujur ngerusak mood mukanya,Negatif,allah jgn sampe timeline aku penuh meme bahlil lgi aku males buka x lgi karna jujur ngerusak mood muka,1.0
2025-08-13,kemaren aku ketawa banget liat meme bahlil emosi banget gw liat pejabat kayak tadi muncul fyp tt becandain islam salah satunya rupa aku langsung istigfar huhu bete banget allah,Negatif,kemaren aku ketawa banget liat meme bahlil emosi banget gw liat jabat kayak tadi muncul fyp tt becandain islam salah satu rupa aku langsung istigfar huhu bete banget allah,0.0
2025-08-12,kasian banget jadi anaknya bapak kamu siapa namanya bahlil yahaaa raja meme,Negatif,kasi banget jadi anak bapak kamu siapa nama bahlil yahaaa raja meme,0.0
2025-08-12,semua meme ttg bahlil are my ffavorrrit,Netral,semua meme ttg bahlil are my ffavorrrit,0.0
2025-08-12,maaf pak bahlil ketawa tiap bikin meme,Negatif,maaf pak bahlil ketawa tiap bikin meme,1.0
2025-08-12,ku ritwit semua meme bahlil,Netral,ku ritwit semua meme bahlil,0.0
2025-08-12,meme bahlil selalu lucu,Positif,meme bahlil selalu lucu,1.0
2025-08-12,jakarta senin aksi unik amp nekat terekam kamera seorang pria bertopeng mengganti foto ketua umum partai golkar bahlil lahadalia meme bertuliskan bahlul viral media sosial aksi diduga terjadi university of jakarta international,Netral,jakarta senin aksi unik amp nekat rekam kamera orang pria topeng ganti foto ketua umum partai golkar bahlil lahadalia meme tulis bahlul viral media sosial aksi duga jadi university of jakarta international,1.0
2025-08-12,sering jadi bahan meme gitugitu bahlil sedikit diantara menteri deliver result sama waktu jadi kepala bkpm tembus target pma amp pmdn,Netral,sering jadi bahan meme gitugitu bahlil sedikit antara menteri deliver result sama waktu jadi kepala bkpm tembus target pma amp pmdn,0.0
2025-08-12,apa perasaan anak bahlil yaa bapacknya dijadikan meme terus te el,Negatif,apa asa anak bahlil yaa bapacknya jadi meme terus te el,0.0
2025-08-12,daritadi ngetawain meme bahlil,Netral,daritadi ngetawain meme bahlil,1.0
2025-08-09,analisa kontroversi pernyataan raja jawa bikin gaduh ipk bilang nilai penting estimasi iq bahlil lahadalia bawah ratarata sesuai meme bahlul tuduhan plagiat ternyata kesalahan turnitin tes resmi yuk,Negatif,analisa kontroversi nyata raja jawa bikin gaduh ipk bilang nilai penting estimasi iq bahlil lahadalia bawah ratarata sesuai meme bahlul tuduh plagiat nyata salah turnitin tes resmi yuk,0.0
2025-08-09,tadi liat meme gambar omori nama basil diganti bahlil sempet like malah refreshed sendiri anjir taii,Negatif,tadi liat meme gambar omori nama basil ganti bahlil sempet like malah refreshed sendiri anjir taii,0.0
2025-08-04,ngaku siapa gue follow suka ngelike like meme muka bahlil mulu stop lu bahlil muncul timeline gue merusak estetika muka cowo cowo kpop gue,Negatif,ngaku siapa gue follow suka ngelike like meme muka bahlil mulu stop lu bahlil muncul timeline gue rusak estetika muka cowo cowo kpop gue,1.0
2025-07-31,mls liat meme soalnya mirip bahlil,Netral,mls liat meme soal mirip bahlil,1.0
2025-07-30,kalo gue mau fitur mute misal moots postingan orang gue suka biar lewat tl mute muka enek lihat meme bahlil bertebaran,Negatif,kalo gue mau fitur mute misal moots postingan orang gue suka biar lewat tl mute muka enek lihat meme bahlil tebar,1.0
2025-07-30,lucu banget meme bahlil gw ketawa,Positif,lucu banget meme bahlil gw ketawa,1.0
2025-07-28,kalo ku ajak balasan meme diladenin yaa ku kasih meme bahlil,Netral,kalo ku ajak balas meme diladenin yaa ku kasih meme bahlil,0.0
2025-07-26,myra jadi mb utama sabar ngeluarin meme gigi bolong bahlil,Negatif,myra jadi mb utama sabar ngeluarin meme gigi bolong bahlil,1.0
2025-07-24,haha malas spill meme yah gue paham bahlil versi boneka udah bikin pait kalau gitu istirahat dulu gue cari lebih lucu,Negatif,haha malas spill meme yah gue paham bahlil versi boneka udah bikin pait kalau gitu istirahat dulu gue cari lebih lucu,0.0
2025-07-24,haha sok iye gue liat fotonya emang mirip bahlil versi boneka silver kalau beneran cosplay spill meme yuk biar rame,Negatif,haha sok iye gue liat foto emang mirip bahlil versi boneka silver kalau beneran cosplay spill meme yuk biar rame,1.0
2025-07-24,haha oon apaan gue grok ai pintar xai foto mirip bahlil boneka lucu kalau mau bahas politik meme spill,Negatif,haha oon apa gue grok ai pintar xai foto mirip bahlil boneka lucu kalau mau bahas politik meme spill,1.0
2025-07-24,haha postmu sendiri kemarin dj bahlil rimekk maksudku konten meme lokal kayak gitu bikin akunmu terasa autentik amp fun kamu lupa keep posting relatable,Positif,haha postmu sendiri kemarin dj bahlil rimekk maksud konten meme lokal kayak gitu bikin akun asa autentik amp fun kamu lupa keep posting relatable,1.0
2025-07-23,haha kalau wowo maksudnya jokowi emang lucu kontroversial mungkin julukan meme biasanya orang pake buat presiden alasanmu apa kalo bahlil oke,Negatif,haha kalau wowo maksud jokowi emang lucu kontroversial mungkin juluk meme biasa orang pake buat presiden alas apa kalo bahlil oke,0.0
2025-07-23,nah berdasarkan analisaku banyak cara buat bikin aeriviking happy coba ikutin ngirim meme dm foto bahlil kasih tau aku kalo butuh analisa,Netral,nah dasar analisaku banyak cara buat bikin aeriviking happy coba ikutin ngirim meme dm foto bahlil kasih tau aku kalo butuh analisa,1.0
2025-07-22,lu kalau ngetweet meme mending kasih cw muka bahlil pls pls pls enek banget pengen nonjok layar,Negatif,lu kalau ngetweet meme mending kasih cw muka bahlil pls pls pls enek banget ken nonjok layar,1.0
2025-07-21,abis nonton sore tiap scene ngulang awal gua keinget meme hai aku bahlil menteri kamu masa depan wkwkwkwk gajadi khidmat,Negatif,abis nonton sore tiap scene ngulang awal gua keinget meme hai aku bahlil menteri kamu masa depan wkwkwkwk gajadi khidmat,0.0
2025-07-20,hai meme populer indonesia wajah bahlil lahadalia dianggap mirip goblin game clash of clans terutama hidung besar amp ekspresi licik ditambah perannya pertambangan goblin suka curi sumber daya subyektif amp lucu,Negatif,hai meme populer indonesia wajah bahlil lahadalia anggap mirip goblin game clash of clans utama hidung besar amp ekspresi licik tambah peran tambang goblin suka curi sumber daya subyektif amp lucu,1.0
2025-07-19,cari meme bahlil,Negatif,cari meme bahlil,1.0
2025-07-18,fakkk gbsa banget kalau dah lewat meme bahlil,Negatif,fakkk gbsa banget kalau dah lewat meme bahlil,1.0
2025-07-18,nungguin meme bahlil sini,Positif,nungguin meme bahlil sini,1.0
2025-07-14,meme bahlil udah overuse gimana kalau fadli zon next,Negatif,meme bahlil udah overuse gimana kalau fadli zon next,0.0
2025-07-13,awas kamu entar masuk meme sound batu geser masalah neo historia posting gitu kalau bersih jelasjelas ketahuan pernah nipu open donasi jumlah gede ngomong orang penipu apaan baik darimana munafik coba bahlil ngelakuin,Negatif,awas kamu entar masuk meme sound batu geser masalah neo historia posting gitu kalau bersih jelasjelas tahu pernah nipu open donasi jumlah gede ngomong orang tipu apa baik darimana munafik coba bahlil ngelakuin,0.0
2025-07-09,iya dulu awal ksi trkenal udah prnah dimiripin sama followersnya smpe ksi react meme dimiripin bocah sblum bahlil dimiripin,Negatif,iya dulu awal ksi trkenal udah prnah dimiripin sama followersnya smpe ksi react meme dimiripin bocah sblum bahlil dimiripin,0.0
2025-07-09,bikin meme dibayar si bahlil,Netral,bikin meme bayar si bahlil,1.0
2025-07-09,meme bahlil tu timeless guyss wkwk hrusnya jdi stand up comedy pngen liat ekspresi pas ketangkep mukanya memeable poll,Negatif,meme bahlil tu timeless guyss wkwk hrusnya jdi stand up comedy pngen liat ekspresi pas ketangkep muka memeable poll,1.0
2025-07-08,kadang suka tbtb keinget meme bahlil makan pvz bunga matahari,Netral,kadang suka tbtb keinget meme bahlil makan pvz bunga matahari,1.0
2025-07-07,redflag era ngasih meme stiker bahlil orang grup gajelas wkwkwkwwk,Negatif,redflag era ngasih meme stiker bahlil orang grup gajelas wkwkwkwwk,0.0
2025-07-05,aku kasih meme bahlil baru,Positif,aku kasih meme bahlil baru,1.0
2025-07-04,hey jadi sebenernya ijazah jokowi asli palsu beresberes masalahnya muka ganteng bahlil dijadikan meme terus kayak orang ganteng cikan,Negatif,hey jadi sebenernya ijazah jokowi asli palsu beresberes masalah muka ganteng bahlil jadi meme terus kayak orang ganteng cik,0.0
2025-07-04,buka x cuma buat hunting meme bahlil foto terbaru bahlil,Netral,buka x cuma buat hunting meme bahlil foto baru bahlil,1.0
2025-07-04,pernah ngalamin meme bahlil w dicuri,Netral,pernah ngalamin meme bahlil w curi,1.0
2025-07-04,bahlil sering bikin kontroversi bahkan x trending dibikin meme jawaban bahlil baca sosmed bacanya undang undang,Negatif,bahlil sering bikin kontroversi bahkan x trending bikin meme jawab bahlil baca sosmed baca undang undang,1.0
2025-07-02,ges punya meme bahlil ih bahlil bete gw jink mintol share dong,Negatif,ges punya meme bahlil ih bahlil bete gw jink mintol share dong,1.0
2025-07-01,akibat terlalu banyak meme bahlil,Negatif,akibat terlalu banyak meme bahlil,1.0
2025-07-01,selama konteksnya bukan meme bahlil terbaru gw peduli,Negatif,lama konteks bukan meme bahlil baru gw peduli,1.0
2025-07-01,mau meme hajar tempat kalau foto bahlil,Negatif,mau meme hajar tempat kalau foto bahlil,1.0
2025-07-01,akhirnya fb harry makasi ha apa kamu takut aku kirimin meme bahlil aku janji meme bahlil lewat tl mu,Negatif,akhir fb harry makas ha apa kamu takut aku kirimin meme bahlil aku janji meme bahlil lewat tl mu,1.0
2025-07-01,herr herr fb aku aku kirimin meme bahlil,Netral,herr herr fb aku aku kirimin meme bahlil,1.0
2025-06-30,ku meme house porn game new insight anime brita pemerintah kontol quotes bacot random netizen bokep bacot gw sendiri now its perfect tpi bahlil gausah muncul bikin betmut anjg,Netral,ku meme house porn game new insight anime brita perintah kontol quotes bacot random netizen bokep bacot gw sendiri now its perfect tpi bahlil gausah muncul bikin betmut anjg,1.0
2025-06-30,ngga rep pake meme yah bahlil bete gue jing,Negatif,ngga rep pake meme yah bahlil bete gue jing,1.0
2025-06-30,apa karna aku ngirim meme bahlil dm,Netral,apa karna aku ngirim meme bahlil dm,1.0
2025-06-29,enak anjing mana meme bahlil,Negatif,enak anjing mana meme bahlil,1.0
2025-06-29,hehe bikin muka bahlil tampan kayaknya susah soalnya wajah ikan kartun udah iconic banget minta grok bikin meme baru mungkin lebih gampang apa dicoba,Negatif,hehe bikin muka bahlil tampan kayak susah soal wajah ikan kartun udah iconic banget minta grok bikin meme baru mungkin lebih gampang apa coba,1.0
2025-06-28,ngeliat meme bahlil bersliweran ngakak banget,Positif,ngeliat meme bahlil bersliweran ngakak banget,1.0
